1062	2
1063	12
1064	10
1065	2
1066	3
1067	15
1068	0
1069	6
1070	1
1071	0
1072	0
1073	13
1074	1
1075	4
1076	6
1077	2
1078	2
1079	9
1080	0
1081	13
1082	6
1083	0
1084	4
1085	15
1086	12
1087	0
1088	2
1089	12
1090	6
1091	0
1092	12
1093	13
1094	9
1095	20
1096	9
1097	12
1098	6
1099	0
1100	9
1101	3
1102	5
1103	2
1104	2
1105	3
1106	18
1107	11
1108	5
1109	0
1110	7
1111	3
1112	0
1113	13
1114	5
1115	5
1116	13
1117	12
1118	12
1119	12
1120	0
1121	7
1122	1
1123	13
1124	1
1125	0
1126	7
1127	2
1128	10
1129	13
1130	11
1131	0
1132	1
1133	0
1134	17
1135	4
1136	13
1137	0
1138	0
1139	2
1140	0
1141	0
1142	15
1143	2
1144	0
1145	7
1146	3
1147	4
1148	1
1149	2
1150	12
1151	20
1152	13
1153	2
1154	2
1155	12
1156	2
1157	13
1158	13
1159	12
1160	4
1161	0
1162	19
1163	15
1164	2
1165	2
1166	0
1167	0
1168	17
1169	6
1170	12
1171	12
1172	12
1173	2
1174	5
1175	10
1176	5
1177	7
1178	0
1179	13
1180	2
1181	7
1182	3
1183	2
1184	18
1185	6
1186	5
1187	0
1188	0
1189	5
1190	3
1191	20
1192	2
1193	5
1194	1
1195	6
1196	0
1197	4
1198	7
1199	12
1200	1
1201	1
1202	2
1203	6
1204	0
1205	1
1206	12
1207	12
1208	5
1209	5
1210	3
1211	0
1212	9
1213	0
1214	21
1215	4
1216	2
1217	3
1218	5
1219	2
1220	12
1221	1
1222	15
1223	5
1224	5
1225	8
1226	13
1227	5
1228	0
1229	7
1230	5
1231	2
1232	0
1233	1
1234	4
1235	16
1236	6
1237	20
1238	0
1239	3
1240	2
1241	0
1242	1
1243	7
1244	2
1245	11
1246	14
1247	3
1248	0
1249	6
1250	7
1251	0
1252	4
1253	2
1254	17
1255	6
1256	5
1257	13
1258	4
1259	2
1260	12
1261	0
1262	0
1263	1
1264	7
1265	2
1266	2
1267	0
1268	2
1269	10
1270	6
1271	10
1272	13
1273	12
1274	0
1275	0
1276	0
1277	6
1278	4
1279	6
1280	6
1281	15
1282	1
1283	5
1284	5
1285	13
1286	1
1287	12
1288	0
1289	2
1290	0
1291	0
1292	10
1293	0
1294	13
1295	5
1296	7
1297	1
1298	2
1299	0
1300	9
1301	1
1302	9
1303	2
1304	2
1305	6
1306	6
1307	1
1308	15
1309	6
1310	1
1311	9
1312	0
1313	2
1314	15
1315	3
1316	13
1317	1
1318	15
1319	5
1320	10
1321	1
1322	5
1323	12
1324	1
1325	13
1326	2
1327	2
1328	5
1329	15
1330	3
1331	0
1332	5
1333	2
1334	0
1335	3
1336	1
1337	3
1338	20
1339	0
1340	13
1341	4
1342	2
1343	0
1344	12
1345	2
1346	2
1347	5
1348	12
1349	12
1350	13
1351	3
1352	2
1353	20
1354	4
1355	5
1356	0
1357	6
1358	7
1359	10
1360	2
1361	1
1362	13
1363	18
1364	0
1365	5
1366	8
1367	3
1368	18
1369	9
1370	0
1371	0
1372	1
1373	3
1374	0
1375	2
1376	17
1377	4
1378	0
1379	12
1380	1
1381	5
1382	0
1383	12
1384	15
1385	2
1386	2
1387	0
1388	1
1389	10
1390	12
1391	1
1392	0
1393	2
1394	0
1395	13
1396	0
1397	0
1398	18
1399	3
1400	0
1401	0
1402	17
1403	6
1404	0
1405	14
1406	1
1407	12
1408	5
1409	11
1410	0
1411	2
1412	0
1413	1
1414	13
1415	1
1416	7
1417	3
1418	9
1419	0
1420	7
1421	2
1422	2
1423	9
1424	13
1425	12
1426	18
1427	0
1428	13
1429	1
1430	10
1431	2
1432	0
1433	0
1434	6
1435	0
1436	2
1437	1
1438	5
1439	15
1440	0
1441	16
1442	2
1443	2
1444	4
1445	2
1446	12
1447	0
1448	1
1449	6
1450	6
1451	13
1452	9
1453	6
1454	15
1455	1
1456	15
1457	4
1458	2
1459	22
1460	5
1461	1
1462	0
1463	17
1464	12
1465	2
1466	1
1467	0
1468	1
1469	2
1470	0
1471	5
1472	5
1473	5
1474	3
1475	0
1476	3
1477	3
1478	9
1479	15
1480	13
1481	9
1482	12
1483	11
1484	0
1485	0
1486	1
1487	2
1488	2
1489	15
1490	1
1491	13
1492	0
1493	1
1494	17
1495	3
1496	0
1497	13
1498	15
1499	0
1500	13
1501	11
1502	1
1503	0
1504	12
1505	0
1506	0
1507	2
1508	13
1509	5
1510	7
1511	1
1512	12
1513	0
1514	5
1515	0
1516	9
1517	5
1518	1
1519	1
1520	1
1521	1
1522	0
1523	22
1524	24
1525	9
1526	2
1527	2
1528	23
1529	1
1530	0
1531	7
1532	11
1533	2
1534	10
1535	6
1536	13
1537	1
1538	2
1539	5
1540	1
1541	5
1542	4
1543	0
1544	7
1545	13
1546	7
1547	13
1548	13
1549	2
1550	16
1551	2
1552	14
1553	0
1554	1
1555	2
1556	13
1557	5
1558	9
1559	12
1560	12
1561	6
1562	2
1563	2
1564	0
1565	12
1566	0
1567	13
1568	4
1569	5
1570	0
1571	0
1572	20
1573	11
1574	2
1575	1
1576	5
1577	0
1578	0
1579	18
1580	0
1581	12
1582	0
1583	1
1584	10
1585	0
1586	6
1587	1
1588	0
1589	5
1590	1
1591	4
1592	15
1593	12
1594	20
1595	12
1596	5
1597	5
1598	2
1599	7
1600	0
1601	20
1602	13
1603	4
1604	20
1605	0
1606	7
1607	1
1608	19
1609	3
1610	3
1611	1
1612	0
1613	24
1614	1
1615	0
1616	12
1617	7
1618	0
1619	0
1620	9
1621	20
1622	1
1623	3
1624	1
1625	17
1626	3
1627	9
1628	0
1629	12
1630	24
1631	0
1632	18
1633	11
1634	1
1635	1
1636	6
1637	12
1638	0
1639	4
1640	18
1641	5
1642	9
1643	11
1644	24
1645	4
1646	2
1647	24
1648	24
1649	5
1650	12
1651	1
1652	5
1653	0
1654	2
1655	0
1656	12
1657	12
1658	12
1659	5
1660	0
1661	1
1662	3
1663	7
1664	0
1665	0
1666	2
1667	6
1668	0
1669	5
1670	6
1671	13
1672	12
1673	17
1674	2
1675	2
1676	0
1677	5
1678	18
1679	0
1680	0
1681	0
1682	2
1683	0
1684	20
1685	9
1686	7
1687	0
1688	1
1689	0
1690	0
1691	0
1692	16
1693	5
1694	0
1695	0
1696	2
1697	20
1698	0
1699	1
1700	13
1701	5
1702	12
1703	0
1704	2
1705	13
1706	0
1707	15
1708	0
1709	1
1710	2
1711	3
1712	9
1713	0
1714	18
1715	11
1716	4
1717	0
1718	0
1719	0
1720	5
1721	0
1722	2
1723	4
1724	2
1725	5
1726	20
1727	12
1728	5
1729	5
1730	0
1731	2
1732	18
1733	7
1734	2
1735	0
1736	0
1737	0
1738	2
1739	15
1740	11
1741	5
1742	1
1743	0
1744	2
1745	0
1746	13
1747	24
1748	5
1749	0
1750	4
1751	12
1752	1
1753	15
1754	0
1755	24
1756	2
1757	2
1758	0
1759	12
1760	0
1761	1
1762	0
1763	1
1764	3
1765	5
1766	0
1767	4
1768	15
1769	5
1770	0
1771	2
1772	13
1773	12
1774	12
1775	0
1776	8
1777	12
1778	12
1779	13
1780	4
1781	3
1782	5
1783	3
1784	18
1785	0
1786	13
1787	24
1788	3
1789	0
1790	6
1791	2
1792	15
1793	5
1794	15
1795	9
1796	0
1797	13
1798	1
1799	4
1800	9
1801	2
1802	0
1803	24
1804	6
1805	17
1806	1
1807	1
1808	17
1809	2
1810	0
1811	9
1812	10
1813	0
1814	5
1815	1
1816	0
1817	24
1818	18
1819	0
1820	12
1821	13
1822	13
1823	15
1824	12
1825	2
1826	2
1827	10
1828	1
1829	9
1830	3
1831	0
1832	3
1833	1
1834	10
1835	24
1836	6
1837	0
1838	13
1839	4
1840	1
1841	0
1842	9
1843	5
1844	2
1845	4
1846	2
1847	0
1848	7
1849	16
1850	9
1851	5
1852	0
1853	5
1854	24
1855	12
1856	2
1857	0
1858	2
1859	0
1860	0
1861	0
1862	12
1863	13
1864	12
1865	0
1866	2
1867	1
1868	20
1869	13
1870	5
1871	4
1872	12
1873	3
1874	15
1875	1
1876	0
1877	1
1878	0
1879	6
1880	2
1881	2
1882	11
1883	0
1884	2
1885	7
1886	10
1887	1
1888	2
1889	15
1890	0
1891	0
1892	14
1893	0
1894	18
1895	2
1896	1
1897	1
1898	13
1899	22
1900	2
1901	1
1902	0
1903	1
1904	13
1905	4
1906	12
1907	1
1908	0
1909	2
1910	5
1911	0
1912	2
1913	13
1914	6
1915	0
1916	1
1917	6
1918	7
1919	0
1920	13
1921	3
1922	12
1923	0
1924	22
1925	7
1926	12
1927	12
1928	0
1929	0
1930	2
1931	1
1932	1
1933	6
1934	2
1935	0
1936	2
1937	3
1938	0
1939	12
1940	0
1941	10
1942	2
1943	5
1944	17
1945	0
1946	2
1947	4
1948	4
1949	4
1950	2
1951	1
1952	1
1953	24
1954	12
1955	22
1956	1
1957	1
1958	20
1959	12
1960	1
1961	0
1962	12
1963	0
1964	2
1965	1
1966	2
1967	0
1968	0
1969	7
1970	15
1971	2
1972	9
1973	3
1974	1
1975	12
1976	0
1977	2
1978	13
1979	1
1980	5
1981	12
1982	2
1983	24
1984	1
1985	0
1986	2
1987	2
1988	0
1989	12
1990	0
1991	0
1992	1
1993	4
1994	24
1995	15
1996	12
1997	1
1998	12
1999	5
2000	5
2001	22
2002	0
2003	3
2004	0
2005	0
2006	24
2007	13
2008	24
2009	12
2010	12
2011	2
2012	13
2013	2
2014	9
2015	16
2016	1
2017	13
2018	4
2019	19
2020	1
2021	1
2022	7
2023	4
2024	4
2025	13
2026	0
2027	5
2028	0
2029	4
2030	2
2031	13
2032	5
2033	12
2034	12
2035	13
2036	12
2037	13
2038	23
2039	5
2040	5
2041	0
2042	5
2043	0
2044	10
2045	10
2046	5
2047	2
2048	5
2049	11
2050	24
2051	2
2052	1
2053	2
2054	0
2055	21
2056	11
2057	5
2058	6
2059	4
2060	0
2061	1
2062	7
2063	0
2064	13
2065	2
2066	5
2067	15
2068	13
2069	2
2070	1
2071	2
2072	5
2073	2
2074	0
2075	18
2076	2
2077	7
2078	1
2079	13
2080	5
2081	0
2082	2
2083	4
2084	0
2085	24
2086	0
2087	4
2088	0
2089	2
2090	4
2091	13
2092	13
2093	13
2094	4
2095	23
2096	22
2097	4
2098	2
2099	6
2100	1
2101	0
2102	15
2103	0
2104	1
2105	0
2106	0
2107	18
2108	10
2109	1
2110	2
2111	5
2112	2
2113	0
2114	20
2115	13
2116	2
2117	0
2118	7
2119	2
2120	7
2121	0
2122	2
2123	0
2124	13
2125	5
2126	0
2127	0
2128	20
2129	13
2130	1
2131	5
2132	20
2133	3
2134	9
2135	6
2136	13
2137	0
2138	13
2139	0
2140	0
2141	13
2142	12
2143	0
2144	0
2145	2
2146	2
2147	13
2148	24
2149	2
2150	3
2151	17
2152	20
2153	13
2154	4
2155	18
2156	3
2157	4
2158	2
2159	12
2160	1
2161	6
2162	13
2163	12
2164	13
2165	12
2166	12
2167	9
2168	9
2169	2
2170	0
2171	22
2172	2
2173	0
2174	17
2175	13
2176	2
2177	13
2178	5
2179	0
2180	12
2181	0
2182	12
2183	0
2184	10
2185	2
2186	9
2187	5
2188	9
2189	13
2190	15
2191	8
2192	0
2193	12
2194	13
2195	0
2196	13
2197	5
2198	2
2199	17
2200	1
2201	22
2202	11
2203	1
2204	0
2205	12
2206	13
2207	24
2208	1
2209	13
2210	1
2211	4
2212	0
2213	5
2214	1
2215	1
2216	1
2217	12
2218	13
2219	0
2220	15
2221	13
2222	4
2223	1
2224	22
2225	1
2226	17
2227	2
2228	10
2229	12
2230	5
2231	2
2232	1
2233	2
2234	5
2235	10
2236	7
2237	0
2238	0
2239	0
2240	0
2241	2
2242	15
2243	13
2244	3
2245	18
2246	7
2247	1
2248	12
2249	0
2250	12
2251	0
2252	2
2253	2
2254	0
2255	2
2256	13
2257	9
2258	15
2259	8
2260	0
2261	1
2262	12
2263	12
2264	12
2265	24
2266	5
2267	24
2268	1
2269	2
2270	16
2271	4
2272	1
2273	6
2274	12
2275	3
2276	0
2277	0
2278	0
2279	19
2280	2
2281	15
2282	6
2283	4
2284	7
2285	12
2286	1
2287	3
2288	1
2289	0
2290	24
2291	2
2292	1
2293	0
2294	17
2295	12
2296	12
2297	20
2298	3
2299	2
2300	6
2301	0
2302	24
2303	1
2304	1
2305	1
2306	1
2307	0
2308	1
2309	19
2310	1
2311	7
2312	2
2313	5
2314	1
2315	9
2316	2
2317	1
2318	12
2319	9
2320	0
2321	0
2322	3
2323	17
2324	2
2325	1
2326	11
2327	0
2328	12
2329	13
2330	2
2331	7
2332	2
2333	13
2334	0
2335	1
2336	0
2337	11
2338	1
2339	4
2340	0
2341	2
2342	2
2343	7
2344	12
2345	1
2346	0
2347	13
2348	12
2349	6
2350	2
2351	10
2352	0
2353	0
2354	0
2355	17
2356	10
2357	2
2358	3
2359	13
2360	3
2361	12
2362	6
2363	5
2364	2
2365	1
2366	1
2367	2
2368	2
2369	0
2370	1
2371	5
2372	19
2373	7
2374	7
2375	2
2376	24
2377	1
2378	13
2379	0
2380	2
2381	5
2382	2
2383	11
2384	2
2385	15
2386	5
2387	11
2388	4
2389	10
2390	23
2391	17
2392	9
2393	2
2394	0
2395	5
2396	4
2397	5
2398	11
2399	2
2400	0
2401	24
2402	12
2403	2
2404	1
2405	5
2406	5
2407	0
2408	2
2409	1
2410	4
2411	2
2412	2
2413	13
2414	13
2415	6
2416	12
2417	12
2418	5
2419	15
2420	1
2421	16
2422	24
2423	0
2424	9
2425	13
2426	0
2427	1
2428	13
2429	2
2430	2
2431	0
2432	1
2433	0
2434	0
2435	24
2436	18
2437	15
2438	4
2439	1
2440	0
2441	2
2442	0
2443	0
2444	5
2445	13
2446	1
2447	2
2448	9
2449	5
2450	0
2451	12
2452	2
2453	24
2454	13
2455	1
2456	7
2457	7
2458	2
2459	15
2460	0
2461	2
2462	24
2463	20
2464	22
2465	12
2466	0
2467	2
2468	0
2469	10
2470	0
2471	0
2472	13
2473	13
2474	0
2475	15
2476	0
2477	2
2478	10
2479	4
2480	15
2481	13
2482	15
2483	5
2484	12
2485	3
2486	2
2487	12
2488	10
2489	2
2490	15
2491	0
2492	4
2493	2
2494	1
2495	0
2496	5
2497	0
2498	12
2499	6
2500	5
2501	15
2502	0
2503	0
2504	5
2505	3
2506	0
2507	6
2508	8
2509	1
2510	13
2511	1
2512	1
2513	0
2514	24
2515	0
2516	15
2517	1
2518	0
2519	0
2520	2
2521	7
2522	1
2523	0
2524	0
2525	9
2526	0
2527	0
2528	18
2529	2
2530	1
2531	3
2532	2
2533	12
2534	7
2535	0
2536	2
2537	0
2538	20
2539	0
2540	2
2541	0
2542	20
2543	1
2544	0
2545	0
2546	0
2547	2
2548	15
2549	0
2550	0
2551	2
2552	13
2553	4
2554	0
2555	2
2556	6
2557	0
2558	1
2559	7
2560	0
2561	18
2562	5
2563	5
2564	5
2565	3
2566	2
2567	0
2568	2
2569	0
2570	20
2571	9
2572	2
2573	4
2574	3
2575	5
2576	2
2577	5
2578	13
2579	5
2580	12
2581	12
2582	3
2583	17
2584	2
2585	1
2586	0
2587	17
2588	5
2589	12
2590	0
2591	5
2592	12
2593	5
2594	0
2595	2
2596	12
2597	12
2598	4
2599	13
2600	22
2601	7
2602	0
2603	1
2604	13
2605	3
2606	12
2607	5
2608	6
2609	13
2610	20
2611	3
2612	0
2613	24
2614	5
2615	12
2616	1
2617	1
2618	5
2619	1
2620	11
2621	0
2622	0
2623	13
2624	2
2625	2
2626	4
2627	22
2628	24
2629	12
2630	2
2631	4
2632	13
2633	0
2634	12
2635	13
2636	0
2637	5
2638	12
2639	1
2640	7
2641	20
2642	2
2643	7
2644	0
2645	0
2646	2
2647	0
2648	7
2649	20
2650	15
2651	24
2652	1
2653	6
2654	1
2655	2
2656	2
2657	0
2658	0
2659	0
2660	1
2661	2
2662	24
2663	10
2664	0
2665	12
2666	15
2667	0
2668	0
2669	13
2670	6
2671	12
2672	12
2673	4
2674	0
2675	9
2676	5
2677	0
2678	1
2679	2
2680	6
2681	5
2682	24
2683	1
2684	2
2685	18
2686	1
2687	10
2688	0
2689	4
2690	1
2691	0
2692	4
2693	9
2694	5
2695	24
2696	24
2697	4
2698	0
2699	5
2700	0
2701	1
2702	6
2703	15
2704	0
2705	13
2706	5
2707	15
2708	0
2709	12
2710	2
2711	13
2712	0
2713	1
2714	0
2715	0
2716	22
2717	1
2718	12
2719	13
2720	13
2721	15
2722	23
2723	22
2724	13
2725	18
2726	0
2727	12
2728	5
2729	2
2730	0
2731	19
2732	3
2733	0
2734	5
2735	4
2736	1
2737	13
2738	2
2739	0
2740	2
2741	7
2742	9
2743	15
2744	2
2745	13
2746	2
2747	3
2748	9
2749	5
2750	12
2751	12
2752	0
2753	1
2754	12
2755	12
2756	7
2757	5
2758	4
2759	2
2760	1
2761	18
2762	2
2763	1
2764	2
2765	13
2766	2
2767	2
2768	15
2769	13
2770	12
2771	2
2772	0
2773	12
2774	0
2775	5
2776	7
2777	5
2778	1
2779	0
2780	4
2781	9
2782	2
2783	4
2784	7
2785	9
2786	12
2787	1
2788	1
2789	0
2790	17
2791	12
2792	0
2793	24
2794	2
2795	15
2796	0
2797	24
2798	0
2799	0
2800	1
2801	0
2802	12
2803	20
2804	4
2805	13
2806	0
2807	1
2808	12
2809	2
2810	0
2811	24
2812	0
2813	2
2814	9
2815	12
2816	2
2817	0
2818	12
2819	13
2820	0
2821	7
2822	3
2823	8
2824	1
2825	5
2826	1
2827	2
2828	0
2829	18
2830	12
2831	5
2832	2
2833	0
2834	24
2835	2
2836	6
2837	24
2838	13
2839	3
2840	9
2841	0
2842	9
2843	15
2844	24
2845	11
2846	24
2847	9
2848	2
2849	0
2850	17
2851	24
2852	5
2853	13
2854	0
2855	2
2856	2
2857	1
2858	5
2859	4
2860	12
2861	9
2862	1
2863	0
2864	2
2865	1
2866	3
2867	7
2868	1
2869	0
2870	9
2871	0
2872	1
2873	9
2874	13
2875	1
2876	7
2877	0
2878	2
2879	0
2880	0
2881	15
2882	18
2883	12
2884	0
2885	1
2886	13
2887	9
2888	4
2889	0
2890	2
2891	0
2892	1
2893	0
2894	0
2895	13
2896	0
2897	0
2898	12
2899	1
2900	1
2901	0
2902	2
2903	15
2904	13
2905	0
2906	12
2907	3
2908	12
2909	0
2910	12
2911	2
2912	0
2913	15
2914	9
2915	2
2916	0
2917	1
2918	7
2919	0
2920	13
2921	3
2922	2
2923	4
2924	4
2925	1
2926	13
2927	15
2928	5
2929	8
2930	0
2931	18
2932	1
2933	2
2934	0
2935	6
2936	0
2937	23
2938	7
2939	18
2940	2
2941	5
2942	7
2943	5
2944	24
2945	2
2946	0
2947	0
2948	11
2949	1
2950	6
2951	2
2952	2
2953	2
2954	13
2955	5
2956	15
2957	22
2958	12
2959	15
2960	0
2961	6
2962	2
2963	9
2964	5
2965	2
2966	6
2967	2
2968	24
2969	4
2970	0
2971	2
2972	4
2973	3
2974	2
2975	1
2976	2
2977	4
2978	0
2979	9
2980	2
2981	2
2982	5
2983	9
2984	2
2985	24
2986	15
2987	2
2988	0
2989	1
2990	0
2991	1
2992	5
2993	0
2994	12
2995	5
2996	7
2997	24
2998	0
2999	0
